country,year,iso_code,population,gdp,biofuel_electricity,biofuel_share_elec,coal_electricity,coal_share_elec,electricity_demand,electricity_generation,gas_electricity,gas_share_elec,greenhouse_gas_emissions,hydro_electricity,hydro_share_elec,net_elec_imports,nuclear_electricity,nuclear_share_elec,oil_electricity,oil_share_elec,solar_electricity,solar_share_elec,wind_electricity,wind_share_elec
United States,2002,USA,288350240.0,13300000000000.0,53.71,1.397,1933.13,50.287,3865.21,3844.23,691.01,17.975,2170.89,255.59,6.649,20.98,780.06,20.292,103.69,2.697,0.55,0.014,10.35,0.269
United States,2003,USA,291109824.0,13700000000000.0,53.34,1.379,1973.74,51.015,3875.36,3868.94,649.91,16.798,2205.51,267.27,6.908,6.42,763.73,19.74,132.38,3.422,0.53,0.014,11.19,0.289
United States,2004,USA,293947872.0,14200000000000.0,53.54,1.355,1978.3,50.059,3963.26,3951.95,710.1,17.968,2238.35,259.93,6.577,11.31,788.53,19.953,129.88,3.286,0.58,0.015,14.14,0.358
United States,2005,USA,296842656.0,14700000000000.0,54.28,1.345,2012.87,49.885,4059.77,4034.99,760.96,18.859,2292.77,263.76,6.537,24.78,781.99,19.38,126.13,3.126,0.55,0.014,17.81,0.441
United States,2006,USA,299753088.0,15100000000000.0,54.86,1.356,1990.51,49.186,4065.36,4046.94,816.44,20.174,2265.58,282.69,6.985,18.42,787.22,19.452,71.61,1.769,0.51,0.013,26.59,0.657
United States,2007,USA,302743392.0,15300000000000.0,55.54,1.341,2016.46,48.677,4173.82,4142.57,896.59,21.643,2330.84,240.61,5.808,31.25,806.42,19.467,75.19,1.815,0.61,0.015,34.45,0.832
United States,2008,USA,305694912.0,15300000000000.0,55.03,1.34,1985.8,48.345,4140.35,4107.53,882.98,21.497,2283.56,248.54,6.051,32.82,806.21,19.628,55.43,1.349,0.86,0.021,55.36,1.348
United States,2009,USA,308512032.0,14900000000000.0,54.49,1.383,1755.9,44.568,3973.87,3939.82,920.98,23.376,2092.92,268.82,6.823,34.05,798.85,20.276,48.53,1.232,0.89,0.023,73.89,1.875
United States,2010,USA,311182848.0,15200000000000.0,56.09,1.363,1847.29,44.903,4139.92,4113.94,987.7,24.009,2207.78,254.7,6.191,25.98,806.97,19.616,47.5,1.155,1.21,0.029,94.65,2.301
United States,2011,USA,313876608.0,15500000000000.0,56.67,1.386,1733.43,42.394,4126.12,4088.87,1013.69,24.791,2116.25,312.93,7.653,37.25,790.2,19.326,41.81,1.023,1.82,0.045,120.18,2.939
United States,2012,USA,316651328.0,15800000000000.0,57.62,1.426,1514.04,37.47,4087.93,4040.67,1225.89,30.339,2024.04,271.29,6.714,47.26,769.33,19.04,39.09,0.967,4.33,0.107,140.82,3.485
United States,2013,USA,319375168.0,16100000000000.0,60.86,1.501,1581.11,38.986,4113.49,4055.61,1124.84,27.735,2034.07,263.88,6.507,57.88,789.02,19.455,40.26,0.993,9.04,0.223,167.84,4.138
United States,2014,USA,322033952.0,16500000000000.0,63.99,1.562,1581.71,38.616,4149.22,4096.01,1126.61,27.505,2038.82,253.19,6.181,53.21,797.17,19.462,43.69,1.067,28.92,0.706,181.65,4.435
United States,2015,USA,324607776.0,16900000000000.0,63.63,1.558,1352.4,33.115,4150.66,4083.99,1333.48,32.651,1938.82,243.99,5.974,66.67,797.18,19.52,44.44,1.088,39.03,0.956,190.72,4.67
United States,2016,USA,327210208.0,17200000000000.0,62.76,1.535,1239.15,30.315,4154.06,4087.56,1378.31,33.72,1857.78,261.13,6.388,66.5,805.69,19.711,39.5,0.966,54.87,1.342,226.99,5.553
United States,2017,USA,329791232.0,17600000000000.0,62.73,1.548,1205.84,29.757,4108.62,4052.31,1296.44,31.993,1787.27,293.84,7.251,56.31,804.95,19.864,37.89,0.935,77.28,1.907,254.3,6.275
United States,2018,USA,332140032.0,18100000000000.0,61.83,1.472,1149.49,27.359,4246.01,4201.55,1469.13,34.966,1827.7,286.62,6.822,44.46,807.08,19.209,42.68,1.016,93.36,2.222,272.67,6.49
United States,2019,USA,334319680.0,18500000000000.0,57.51,1.383,964.96,23.205,4197.42,4158.38,1585.81,38.135,1718.34,282.61,6.796,39.04,809.41,19.465,37.44,0.9,106.89,2.57,295.88,7.115
United States,2020,USA,335942016.0,18000000000000.0,54.7,1.353,773.39,19.128,4090.49,4043.18,1624.17,40.171,1565.52,279.95,6.924,47.31,789.88,19.536,34.34,0.849,130.72,3.233,337.94,8.358
United States,2021,USA,336997632.0,19100000000000.0,54.25,1.306,898.0,21.62,4192.93,4153.62,1579.19,38.02,1655.35,246.47,5.934,39.31,779.65,18.77,35.2,0.847,164.42,3.958,378.2,9.105
United States,2022,USA,338289856.0,19500000000000.0,51.85,1.209,831.51,19.396,4328.12,4286.91,1687.07,39.354,1654.66,248.76,5.803,41.21,771.54,17.998,38.64,0.901,205.08,4.784,434.3,10.131
United States,2023,USA,339996576.0,,47.46,1.117,675.26,15.892,4266.69,4249.05,1802.06,42.411,1569.91,233.96,5.506,17.64,775.35,18.248,33.0,0.777,238.12,5.604,425.23,10.008
